timestamp,week,tow,prn,sys,snr,azimuth,elevation,pseudorange,doppler,psr_residual,spp_x,spp_y,spp_z,gt_lat,gt_lon,gt_h
1606433056.202000,2656,84256.202000,113,32,38.000000,0.000000,0.000000,37553532.082351,650.715576,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.202000,2656,84256.202000,131,32,46.000000,0.000000,0.000000,22873964.847779,805.871643,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.202000,2656,84256.202000,110,32,40.000000,0.000000,0.000000,37962881.466340,185.974854,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.202000,2656,84256.202000,118,32,46.000000,0.000000,0.000000,23126206.492839,-1778.206909,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.202000,2656,84256.202000,109,32,44.000000,0.000000,0.000000,22054677.599966,-654.182129,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.202000,2656,84256.202000,29,1,34.000000,0.000000,0.000000,23593792.091179,2376.233643,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.202000,2656,84256.202000,6,1,36.000000,0.000000,0.000000,24198404.914405,-2160.551025,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.202000,2656,84256.202000,105,32,40.000000,0.000000,0.000000,37832785.676929,267.675781,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.202000,2656,84256.202000,119,32,38.000000,0.000000,0.000000,26462965.427751,-3034.401367,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.302000,2656,84256.302000,13,1,43.000000,0.000000,0.000000,21236848.049247,1269.291992,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.302000,2656,84256.302000,5,1,39.000000,0.000000,0.000000,21780008.949023,-1345.792480,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.302000,2656,84256.302000,2,1,42.000000,0.000000,0.000000,22114791.539972,-76.691895,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.302000,2656,84256.302000,108,32,40.000000,0.000000,0.000000,24323104.040338,2060.815430,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.302000,2656,84256.302000,113,32,38.000000,0.000000,0.000000,37553519.591904,649.187256,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.302000,2656,84256.302000,131,32,45.000000,0.000000,0.000000,22873949.403499,803.779541,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.302000,2656,84256.302000,110,32,40.000000,0.000000,0.000000,37962877.969596,182.772705,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.302000,2656,84256.302000,118,32,45.000000,0.000000,0.000000,23126240.699733,-1780.682495,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.302000,2656,84256.302000,109,32,44.000000,0.000000,0.000000,22054690.204467,-656.578369,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.302000,2656,84256.302000,29,1,34.000000,0.000000,0.000000,23593746.926596,2374.332520,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.302000,2656,84256.302000,6,1,36.000000,0.000000,0.000000,24198446.075700,-2162.208496,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.302000,2656,84256.302000,105,32,40.000000,0.000000,0.000000,37832780.552498,265.706543,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.302000,2656,84256.302000,119,32,38.000000,0.000000,0.000000,26463023.861829,-3034.312012,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.302000,2656,84256.302000,7,1,32.000000,0.000000,0.000000,26792006.297260,-751.069031,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.402000,2656,84256.402000,13,1,43.000000,0.000000,0.000000,21236823.870574,1269.125732,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.402000,2656,84256.402000,5,1,39.000000,0.000000,0.000000,21780034.546049,-1345.183594,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.402000,2656,84256.402000,2,1,42.000000,0.000000,0.000000,22114792.980662,-75.944824,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.402000,2656,84256.402000,108,32,40.000000,0.000000,0.000000,24323064.467293,2060.980225,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.402000,2656,84256.402000,113,32,38.000000,0.000000,0.000000,37553507.135660,649.135010,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.402000,2656,84256.402000,131,32,45.000000,0.000000,0.000000,22873934.006194,803.453613,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.402000,2656,84256.402000,110,32,40.000000,0.000000,0.000000,37962874.445210,183.762207,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.402000,2656,84256.402000,118,32,46.000000,0.000000,0.000000,23126274.856510,-1779.786499,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.402000,2656,84256.402000,109,32,44.000000,0.000000,0.000000,22054702.796405,-656.474609,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.402000,2656,84256.402000,29,1,34.000000,0.000000,0.000000,23593701.740513,2375.603027,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.402000,2656,84256.402000,6,1,36.000000,0.000000,0.000000,24198487.256678,-2162.243164,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.402000,2656,84256.402000,105,32,40.000000,0.000000,0.000000,37832775.392818,265.773682,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.402000,2656,84256.402000,119,32,38.000000,0.000000,0.000000,26463082.340091,-3035.344238,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.402000,2656,84256.402000,7,1,32.000000,0.000000,0.000000,26792020.250384,-753.895020,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.502000,2656,84256.502000,13,1,43.000000,0.000000,0.000000,21236799.682059,1271.056641,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.502000,2656,84256.502000,5,1,39.000000,0.000000,0.000000,21780060.111735,-1343.666992,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.502000,2656,84256.502000,2,1,42.000000,0.000000,0.000000,22114794.413115,-74.372559,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.502000,2656,84256.502000,108,32,40.000000,0.000000,0.000000,24323024.877635,2061.999512,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.502000,2656,84256.502000,113,32,38.000000,0.000000,0.000000,37553494.687093,650.815430,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.502000,2656,84256.502000,131,32,45.000000,0.000000,0.000000,22873918.554306,805.274902,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.502000,2656,84256.502000,110,32,39.000000,0.000000,0.000000,37962870.912169,184.516846,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.502000,2656,84256.502000,118,32,46.000000,0.000000,0.000000,23126308.951304,-1778.394287,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.502000,2656,84256.502000,109,32,44.000000,0.000000,0.000000,22054715.399511,-654.291992,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.502000,2656,84256.502000,29,1,34.000000,0.000000,0.000000,23593656.552058,2374.476318,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.502000,2656,84256.502000,6,1,36.000000,0.000000,0.000000,24198528.371345,-2159.077393,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.502000,2656,84256.502000,105,32,40.000000,0.000000,0.000000,37832770.263571,267.468262,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.502000,2656,84256.502000,119,32,39.000000,0.000000,0.000000,26463140.651320,-3033.253418,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.502000,2656,84256.502000,7,1,32.000000,0.000000,0.000000,26792034.715638,-750.596924,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.602000,2656,84256.602000,13,1,43.000000,0.000000,0.000000,21236775.500246,1271.848389,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.602000,2656,84256.602000,5,1,39.000000,0.000000,0.000000,21780085.695988,-1343.713867,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.602000,2656,84256.602000,2,1,42.000000,0.000000,0.000000,22114795.831608,-73.817139,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.602000,2656,84256.602000,108,32,40.000000,0.000000,0.000000,24322985.240512,2062.664795,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.602000,2656,84256.602000,113,32,38.000000,0.000000,0.000000,37553482.159233,651.337158,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.602000,2656,84256.602000,131,32,46.000000,0.000000,0.000000,22873903.088946,806.043945,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.602000,2656,84256.602000,110,32,39.000000,0.000000,0.000000,37962867.336969,185.254639,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.602000,2656,84256.602000,118,32,46.000000,0.000000,0.000000,23126343.100961,-1777.834106,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.602000,2656,84256.602000,109,32,43.000000,0.000000,0.000000,22054727.944682,-653.605957,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.602000,2656,84256.602000,29,1,34.000000,0.000000,0.000000,23593611.343918,2374.887695,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.602000,2656,84256.602000,6,1,36.000000,0.000000,0.000000,24198569.520076,-2161.303711,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.602000,2656,84256.602000,105,32,40.000000,0.000000,0.000000,37832765.143398,267.967773,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.602000,2656,84256.602000,119,32,38.000000,0.000000,0.000000,26463199.006174,-3033.580566,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.602000,2656,84256.602000,7,1,27.000000,0.000000,0.000000,26792048.949780,-753.082275,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.702000,2656,84256.702000,13,1,43.000000,0.000000,0.000000,21236751.292466,1271.051025,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.702000,2656,84256.702000,5,1,39.000000,0.000000,0.000000,21780111.257625,-1343.034912,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.702000,2656,84256.702000,2,1,42.000000,0.000000,0.000000,22114797.245914,-73.239746,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.702000,2656,84256.702000,15,1,13.000000,0.000000,0.000000,22914044.635056,2795.372559,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.702000,2656,84256.702000,108,32,41.000000,0.000000,0.000000,24322945.679612,2061.669922,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.702000,2656,84256.702000,113,32,38.000000,0.000000,0.000000,37553469.661806,651.295166,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.702000,2656,84256.702000,131,32,45.000000,0.000000,0.000000,22873887.598666,805.611328,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.702000,2656,84256.702000,110,32,39.000000,0.000000,0.000000,37962863.831150,185.340103,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.702000,2656,84256.702000,118,32,46.000000,0.000000,0.000000,23126377.271279,-1777.836426,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.702000,2656,84256.702000,109,32,43.000000,0.000000,0.000000,22054740.496972,-653.822021,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.702000,2656,84256.702000,29,1,34.000000,0.000000,0.000000,23593566.118817,2375.798828,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.702000,2656,84256.702000,6,1,36.000000,0.000000,0.000000,24198610.609335,-2160.103271,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.702000,2656,84256.702000,105,32,40.000000,0.000000,0.000000,37832759.985044,268.307373,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.702000,2656,84256.702000,119,32,38.000000,0.000000,0.000000,26463257.216401,-3032.966064,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.702000,2656,84256.702000,7,1,28.000000,0.000000,0.000000,26792063.436881,-748.063477,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.802000,2656,84256.802000,13,1,43.000000,0.000000,0.000000,21236727.147786,1268.239258,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.802000,2656,84256.802000,5,1,39.000000,0.000000,0.000000,21780136.886690,-1345.560547,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.802000,2656,84256.802000,2,1,42.000000,0.000000,0.000000,22114798.714245,-75.922852,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.802000,2656,84256.802000,15,1,13.000000,0.000000,0.000000,22913991.657312,2795.372559,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.802000,2656,84256.802000,108,32,41.000000,0.000000,0.000000,24322906.099726,2060.058594,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.802000,2656,84256.802000,113,32,39.000000,0.000000,0.000000,37553457.248698,647.637939,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.802000,2656,84256.802000,131,32,45.000000,0.000000,0.000000,22873872.167020,802.803711,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.802000,2656,84256.802000,110,32,39.000000,0.000000,0.000000,37962860.303763,183.386963,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.802000,2656,84256.802000,118,32,45.000000,0.000000,0.000000,23126411.446623,-1780.190430,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.802000,2656,84256.802000,109,32,43.000000,0.000000,0.000000,22054753.089189,-657.358398,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.802000,2656,84256.802000,29,1,35.000000,0.000000,0.000000,23593520.947183,2373.316895,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.802000,2656,84256.802000,6,1,36.000000,0.000000,0.000000,24198651.705924,-2161.106445,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.802000,2656,84256.802000,105,32,40.000000,0.000000,0.000000,37832754.853353,266.734863,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.802000,2656,84256.802000,119,32,38.000000,0.000000,0.000000,26463315.201660,-3034.067871,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.802000,2656,84256.802000,7,1,28.000000,0.000000,0.000000,26792077.739848,-751.978271,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.902000,2656,84256.902000,13,1,43.000000,0.000000,0.000000,21236703.016927,1268.214600,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.902000,2656,84256.902000,5,1,39.000000,0.000000,0.000000,21780162.518826,-1345.105713,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.902000,2656,84256.902000,2,1,42.000000,0.000000,0.000000,22114800.148234,-76.108398,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.902000,2656,84256.902000,15,1,13.000000,0.000000,0.000000,22913937.942820,2812.316895,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.902000,2656,84256.902000,108,32,41.000000,0.000000,0.000000,24322866.489268,2061.444092,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.902000,2656,84256.902000,113,32,39.000000,0.000000,0.000000,37553444.778493,648.396240,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.902000,2656,84256.902000,131,32,45.000000,0.000000,0.000000,22873856.710455,803.169250,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.902000,2656,84256.902000,110,32,39.000000,0.000000,0.000000,37962856.760671,183.467056,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.902000,2656,84256.902000,118,32,46.000000,0.000000,0.000000,23126445.664546,-1780.087891,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.902000,2656,84256.902000,109,32,43.000000,0.000000,0.000000,22054765.682104,-656.724854,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.902000,2656,84256.902000,29,1,35.000000,0.000000,0.000000,23593475.751887,2374.469727,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.902000,2656,84256.902000,6,1,36.000000,0.000000,0.000000,24198692.844394,-2161.306641,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.902000,2656,84256.902000,105,32,40.000000,0.000000,0.000000,37832749.767871,266.232910,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.902000,2656,84256.902000,119,32,38.000000,0.000000,0.000000,26463373.512400,-3033.105225,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433056.902000,2656,84256.902000,7,1,32.000000,0.000000,0.000000,26792092.891662,-752.745117,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.002000,2656,84257.002000,13,1,43.000000,0.000000,0.000000,21236678.859753,1269.894287,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.002000,2656,84257.002000,5,1,39.000000,0.000000,0.000000,21780188.089189,-1343.188477,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.002000,2656,84257.002000,2,1,42.000000,0.000000,0.000000,22114801.566727,-73.723145,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.002000,2656,84257.002000,15,1,13.000000,0.000000,0.000000,22913884.384611,2812.316895,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.002000,2656,84257.002000,108,32,41.000000,0.000000,0.000000,24322826.928228,2061.865234,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.002000,2656,84257.002000,113,32,39.000000,0.000000,0.000000,37553432.313872,650.442383,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.002000,2656,84257.002000,131,32,45.000000,0.000000,0.000000,22873841.274271,805.268799,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.002000,2656,84257.002000,110,32,39.000000,0.000000,0.000000,37962853.214089,185.763428,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.002000,2656,84257.002000,118,32,46.000000,0.000000,0.000000,23126479.798009,-1777.846680,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.002000,2656,84257.002000,109,32,43.000000,0.000000,0.000000,22054778.212337,-654.283447,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.002000,2656,84257.002000,29,1,35.000000,0.000000,0.000000,23593430.588281,2374.746826,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.002000,2656,84257.002000,6,1,36.000000,0.000000,0.000000,24198733.941332,-2159.968994,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.002000,2656,84257.002000,105,32,40.000000,0.000000,0.000000,37832744.621593,268.585205,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.002000,2656,84257.002000,119,32,38.000000,0.000000,0.000000,26463431.133717,-3032.318359,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.002000,2656,84257.002000,7,1,28.000000,0.000000,0.000000,26792106.832571,-749.747986,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.102000,2656,84257.102000,13,1,43.000000,0.000000,0.000000,21236654.666143,1271.323242,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.102000,2656,84257.102000,5,1,39.000000,0.000000,0.000000,21780213.639937,-1342.543457,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.102000,2656,84257.102000,2,1,42.000000,0.000000,0.000000,22114802.987873,-73.074951,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.102000,2656,84257.102000,15,1,13.000000,0.000000,0.000000,22913831.121800,2812.316895,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.102000,2656,84257.102000,108,32,41.000000,0.000000,0.000000,24322787.314000,2063.201904,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.102000,2656,84257.102000,113,32,38.000000,0.000000,0.000000,37553419.819516,651.040283,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.102000,2656,84257.102000,131,32,45.000000,0.000000,0.000000,22873825.814565,806.484863,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.102000,2656,84257.102000,110,32,39.000000,0.000000,0.000000,37962849.632466,186.308838,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.102000,2656,84257.102000,118,32,46.000000,0.000000,0.000000,23126513.925330,-1777.175415,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.102000,2656,84257.102000,109,32,43.000000,0.000000,0.000000,22054790.756950,-653.533936,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.102000,2656,84257.102000,29,1,35.000000,0.000000,0.000000,23593385.350057,2376.302002,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.102000,2656,84257.102000,6,1,36.000000,0.000000,0.000000,24198775.073450,-2160.773193,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.102000,2656,84257.102000,105,32,40.000000,0.000000,0.000000,37832739.433852,269.135986,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.102000,2656,84257.102000,119,32,38.000000,0.000000,0.000000,26463489.681990,-3031.764648,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.102000,2656,84257.102000,7,1,28.000000,0.000000,0.000000,26792121.134770,-750.720947,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.202000,2656,84257.202000,13,1,43.000000,0.000000,0.000000,21236630.476861,1270.072510,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.202000,2656,84257.202000,5,1,39.000000,0.000000,0.000000,21780239.231519,-1344.009766,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.202000,2656,84257.202000,2,1,42.000000,0.000000,0.000000,22114804.391848,-74.573975,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.202000,2656,84257.202000,15,1,12.000000,0.000000,0.000000,22913777.116866,2812.316895,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.202000,2656,84257.202000,108,32,41.000000,0.000000,0.000000,24322747.701448,2061.975098,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.202000,2656,84257.202000,113,32,38.000000,0.000000,0.000000,37553407.322369,650.434082,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.202000,2656,84257.202000,131,32,45.000000,0.000000,0.000000,22873810.351718,804.831543,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.202000,2656,84257.202000,110,32,39.000000,0.000000,0.000000,37962846.050425,184.759537,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.202000,2656,84257.202000,118,32,46.000000,0.000000,0.000000,23126548.043717,-1778.376465,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.202000,2656,84257.202000,109,32,43.000000,0.000000,0.000000,22054803.360474,-655.054932,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.202000,2656,84257.202000,29,1,35.000000,0.000000,0.000000,23593340.150154,2375.376709,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.202000,2656,84257.202000,6,1,36.000000,0.000000,0.000000,24198816.169690,-2160.764648,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.202000,2656,84257.202000,105,32,40.000000,0.000000,0.000000,37832734.286387,267.307861,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.202000,2656,84257.202000,119,32,38.000000,0.000000,0.000000,26463548.160392,-3034.998779,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.202000,2656,84257.202000,7,1,28.000000,0.000000,0.000000,26792136.652899,-752.276550,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.302000,2656,84257.302000,13,1,43.000000,0.000000,0.000000,21236606.334066,1268.068359,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.302000,2656,84257.302000,5,1,39.000000,0.000000,0.000000,21780264.859956,-1346.534790,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.302000,2656,84257.302000,2,1,42.000000,0.000000,0.000000,22114805.870649,-77.230225,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.302000,2656,84257.302000,15,1,12.000000,0.000000,0.000000,22913723.718014,2808.551758,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.302000,2656,84257.302000,108,32,42.000000,0.000000,0.000000,24322708.138872,2059.863281,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.302000,2656,84257.302000,113,32,39.000000,0.000000,0.000000,37553394.860540,648.827637,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.302000,2656,84257.302000,131,32,45.000000,0.000000,0.000000,22873794.935637,802.495361,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.302000,2656,84257.302000,110,32,39.000000,0.000000,0.000000,37962842.498748,182.906250,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.302000,2656,84257.302000,118,32,46.000000,0.000000,0.000000,23126582.281742,-1781.466064,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.302000,2656,84257.302000,109,32,43.000000,0.000000,0.000000,22054815.980053,-657.235107,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
